pour_temp,spin_rpm,carbon_pct,silicon_pct,cooling_sec,flow_rate,mold_type,quality_score,reject
1441.2,704,3.573,2.254,77.6,0.65,Permanent,74.17,0
1452.9,1640,3.975,2.014,105.9,2.17,Permanent,50.59,1
1528.1,972,3.827,1.599,81.4,1.4,Permanent,65.82,0
1527.2,927,3.497,2.29,24.6,2.49,Sand,37.48,1
1451.4,1054,3.721,1.832,110.2,0.87,Permanent,83.77,0
1346.5,1433,3.266,1.968,29.8,1.5,Permanent,47.85,1
1415.3,1604,3.1,2.004,57.9,2.6,Die,52.83,1
1518.1,1204,2.957,2.397,96.8,1.67,Sand,53.02,1
1394.8,804,3.398,1.931,97.9,0.99,Die,65.02,0
1529.9,864,3.347,1.837,68.9,1.14,Permanent,56.53,1
1356.0,1055,3.81,2.097,109.7,2.18,Sand,69.45,0
1447.9,1016,3.504,1.528,124.6,0.82,Die,77.01,0
1437.9,888,3.105,2.047,105.9,2.17,Die,69.16,0
1388.5,1500,3.018,1.519,133.9,0.64,Sand,42.23,1
1520.2,930,2.995,1.737,26.7,0.55,Sand,28.43,1
1457.6,1243,2.921,2.95,59.5,1.6,Permanent,74.25,0
1383.7,1129,2.99,2.035,127.7,2.27,Sand,60.72,1
1413.0,1573,3.805,2.089,96.3,2.18,Die,55.07,1
1477.0,1279,3.828,2.879,138.0,1.61,Permanent,54.01,1
1396.6,982,3.326,2.319,73.4,1.92,Sand,72.65,0
1507.1,1289,2.94,1.408,29.2,2.48,Permanent,39.04,1
1371.5,969,3.055,2.29,91.9,0.46,Permanent,57.66,1
1390.3,741,3.509,1.411,128.1,1.15,Permanent,58.36,1
1367.5,1135,4.072,2.558,56.1,2.15,Sand,60.95,1
1359.8,1510,3.047,1.491,23.9,0.68,Die,34.98,1
1397.1,1559,3.085,2.004,82.5,0.9,Die,54.36,1
1529.8,1194,3.386,1.695,86.5,0.62,Permanent,56.95,1
1357.9,1350,3.639,2.93,99.0,2.56,Sand,50.98,1
1380.5,1261,3.37,2.509,64.9,1.2,Sand,70.45,0
1391.6,1461,3.651,2.484,44.0,0.67,Sand,51.55,1
1457.6,753,2.978,2.504,23.0,2.07,Permanent,51.01,1
1481.6,1051,3.115,2.435,72.8,1.23,Permanent,80.41,0
1482.9,903,2.985,2.519,87.2,1.94,Sand,59.99,1
1341.6,657,3.95,2.961,87.2,0.63,Permanent,39.39,1
1463.9,1480,3.858,1.421,114.3,1.91,Permanent,61.02,1
1459.8,784,3.22,2.483,39.7,1.35,Sand,59.92,1
1438.4,973,3.805,2.646,112.6,1.22,Die,75.29,0
1412.0,1517,3.873,1.523,53.8,0.59,Permanent,62.83,1
1491.5,1371,3.921,2.8,111.0,1.67,Permanent,46.03,1
1405.3,1218,3.42,2.28,28.7,1.68,Permanent,71.93,0
1383.7,960,4.063,2.654,41.7,1.1,Permanent,69.16,0
1398.9,1165,3.971,2.397,32.6,0.61,Die,70.62,0
1423.5,706,3.752,2.726,133.1,2.2,Sand,61.12,1
1380.7,1377,2.938,3.028,131.2,2.54,Sand,49.35,1
1455.4,887,3.785,2.466,66.6,0.84,Permanent,76.19,0
1508.0,1129,3.654,2.153,91.4,1.24,Permanent,67.64,0
1453.1,744,4.035,2.668,90.3,1.1,Sand,51.05,1
1424.9,1361,3.445,2.192,99.9,2.48,Sand,71.18,0
1491.4,1546,3.606,2.894,103.2,2.52,Sand,40.52,1
1482.1,1106,3.582,1.825,83.3,1.68,Permanent,76.23,0
1409.7,733,2.929,2.992,86.8,1.11,Sand,67.24,0
1454.8,1595,3.156,1.881,111.5,1.37,Permanent,45.67,1
1478.7,1097,3.119,1.815,54.0,2.59,Sand,56.48,1
1386.6,730,3.326,2.93,53.2,1.36,Permanent,74.23,0
1409.6,838,3.231,2.585,92.8,0.8,Permanent,68.59,0
1360.1,770,3.288,1.729,59.6,0.89,Sand,42.86,1
1527.7,848,2.989,2.036,131.3,1.78,Permanent,38.56,1
1356.3,806,3.084,2.805,49.4,1.74,Permanent,61.16,1
1372.0,1573,3.508,2.87,53.8,1.95,Permanent,57.13,1
1431.2,859,3.511,2.033,33.0,1.41,Permanent,78.7,0
1504.4,1092,3.016,2.669,101.4,2.41,Permanent,60.91,1
1407.6,1380,3.627,2.981,31.4,1.19,Sand,58.06,1
1486.0,1327,4.074,2.165,39.6,1.16,Permanent,55.37,1
1468.4,1606,3.37,2.36,50.8,1.53,Sand,48.38,1
1461.3,1616,3.095,2.642,37.7,1.26,Permanent,45.8,1
1500.6,1221,4.095,1.711,116.2,1.25,Permanent,60.31,1
1342.7,1402,3.532,3.078,120.5,0.74,Die,43.63,1
1516.5,1036,3.192,2.966,57.5,0.57,Permanent,65.81,0
1497.6,1079,3.953,1.631,100.8,0.81,Permanent,71.95,0
1518.2,754,3.052,1.862,99.8,1.48,Permanent,43.36,1
1490.8,1323,3.123,1.442,121.4,2.01,Die,48.55,1
1506.9,921,3.809,3.051,87.2,1.65,Permanent,56.69,1
1378.6,730,3.993,1.598,101.9,0.49,Permanent,52.05,1
1400.7,748,3.416,2.926,104.1,1.79,Permanent,63.66,1
1399.9,1372,2.985,1.441,127.3,1.3,Permanent,54.58,1
1360.7,879,3.65,1.984,44.5,2.58,Die,59.92,1
1478.6,1420,3.818,2.147,115.3,2.08,Sand,51.57,1
1365.9,1556,3.532,2.035,29.1,1.15,Die,48.66,1
1350.0,991,3.371,2.055,131.7,1.43,Permanent,57.75,1
1487.3,1444,3.713,1.572,111.7,2.01,Permanent,55.27,1
1511.9,1079,3.467,2.557,116.0,1.46,Sand,66.33,0
1485.2,1422,3.838,2.928,68.3,1.56,Permanent,61.84,1
1496.8,957,2.907,2.158,120.0,1.07,Permanent,54.25,1
1453.2,1581,3.63,2.785,65.3,0.8,Sand,50.94,1
1508.7,1637,3.915,2.001,133.6,1.78,Sand,33.59,1
1434.4,1036,3.718,3.001,44.3,0.82,Sand,69.35,0
1527.8,849,3.581,2.582,36.3,2.54,Permanent,42.08,1
1359.6,1335,3.168,1.923,54.2,0.51,Sand,43.23,1
1493.7,1234,3.561,2.627,79.1,2.17,Sand,60.3,1
1461.9,1641,3.878,1.845,116.1,1.18,Permanent,46.32,1
1450.3,1462,3.93,3.033,68.9,1.59,Permanent,56.37,1
1477.9,1485,3.666,2.206,45.4,1.53,Die,63.38,1
1499.7,1376,4.081,2.96,68.3,0.87,Die,53.07,1
1503.9,1001,3.042,1.889,78.6,2.57,Die,54.66,1
1373.3,1586,3.72,2.264,68.7,2.15,Die,57.89,1
1377.4,1116,2.952,2.903,86.9,1.26,Permanent,81.55,0
1343.1,1049,3.925,2.204,76.0,1.52,Permanent,73.92,0
1365.1,844,3.833,2.962,49.6,1.42,Permanent,58.67,1
1390.1,954,3.878,2.211,103.4,2.27,Sand,68.44,0
1477.0,652,3.334,2.485,62.9,0.5,Permanent,56.28,1
1430.4,1310,3.157,2.965,132.5,2.51,Die,64.45,1
1484.0,1255,3.155,2.788,34.9,2.37,Sand,53.69,1
1432.4,1053,3.99,2.76,22.0,0.84,Die,72.33,0
1445.6,1617,3.527,2.981,73.8,1.55,Die,55.98,1
1361.1,1343,3.128,2.959,58.9,1.84,Sand,53.1,1
1487.5,893,2.995,1.936,35.5,0.99,Sand,41.95,1
1484.0,1029,3.4,1.692,121.1,1.92,Permanent,64.8,1
1398.4,1166,3.064,2.781,55.1,0.47,Die,72.88,0
1402.4,1195,3.326,3.027,22.4,0.99,Permanent,76.87,0
1381.7,926,3.062,2.581,133.9,0.58,Permanent,58.33,1
1494.6,899,3.55,2.039,40.4,2.32,Permanent,66.33,0
1481.9,949,2.978,2.578,102.9,1.29,Die,63.66,1
1455.7,1613,2.973,2.791,94.7,2.5,Permanent,50.31,1
1385.4,1010,3.88,2.513,135.3,1.28,Die,60.4,1
1372.7,1024,3.0,2.933,124.4,1.47,Die,63.55,1
1349.6,1370,4.063,2.971,45.5,0.68,Permanent,45.85,1
1348.7,813,3.593,2.697,38.9,2.49,Permanent,47.83,1
1375.6,1293,3.253,2.147,135.1,1.62,Die,57.02,1
1359.1,1316,3.226,2.696,126.6,0.63,Die,48.16,1
1445.7,715,3.698,1.999,99.6,1.63,Die,64.99,1
1408.0,840,3.936,2.34,33.4,0.76,Permanent,67.75,0
1424.5,1116,3.526,2.341,130.0,1.29,Permanent,86.79,0
1452.9,1485,3.818,2.372,52.5,1.36,Sand,52.58,1
1465.2,1382,4.023,1.414,56.2,2.18,Permanent,66.74,0
1463.2,1523,3.626,2.904,82.1,2.29,Die,56.21,1
1389.6,1501,3.406,1.896,86.8,0.58,Sand,50.93,1
1493.8,1162,3.033,2.097,31.1,1.95,Sand,55.13,1
1514.4,1272,3.729,2.983,98.2,2.42,Sand,52.41,1
1400.0,1571,3.922,2.237,57.3,1.43,Permanent,66.9,0
1343.2,1391,2.921,2.839,126.5,2.34,Permanent,42.39,1
1510.8,1008,3.676,1.994,131.9,0.87,Permanent,59.47,1
1515.5,1000,2.981,2.958,130.5,0.81,Die,49.33,1
1349.7,1017,4.031,1.598,60.3,1.36,Sand,67.49,0
1340.9,1145,3.397,2.215,68.2,2.47,Permanent,67.62,0
1495.1,1012,3.122,2.907,56.4,0.48,Permanent,68.2,0
1397.3,838,3.143,2.392,26.2,1.91,Permanent,61.3,1
1513.8,1245,3.009,2.166,39.2,1.38,Permanent,50.33,1
1381.2,1519,3.689,2.407,124.4,0.4,Die,40.95,1
1503.6,1143,3.954,2.351,102.1,1.39,Sand,58.17,1
1353.0,869,3.357,1.783,58.5,0.61,Permanent,60.4,1
1389.5,1463,3.537,2.712,84.8,2.51,Sand,61.22,1
1524.9,1406,3.211,2.024,49.4,2.39,Sand,32.52,1
1383.9,1350,3.832,1.56,101.2,0.79,Permanent,72.85,0
1365.3,1325,3.679,1.825,136.8,1.96,Permanent,56.59,1
1502.8,1432,4.098,2.812,33.1,1.72,Permanent,42.84,1
1362.4,1480,3.921,3.071,42.1,1.16,Die,47.55,1
1358.5,1548,3.069,2.967,132.0,1.99,Die,31.32,1
1401.5,1260,3.913,2.099,47.3,2.47,Permanent,68.02,0
1460.7,1044,2.965,1.507,73.1,0.52,Die,67.44,0
1475.0,740,3.079,1.993,51.7,1.84,Permanent,51.82,1
1507.4,1372,3.362,2.577,115.5,1.82,Die,44.44,1
1442.8,791,3.128,3.075,37.5,1.9,Permanent,65.77,0
1414.7,1519,3.242,2.58,123.4,1.27,Sand,56.57,1
1408.2,1056,3.752,1.747,133.3,1.83,Permanent,82.43,0
1500.9,1526,3.573,1.772,121.5,0.51,Sand,34.97,1
1477.5,1168,3.379,2.685,70.7,0.53,Die,74.09,0
1512.0,1103,3.675,2.457,34.5,1.71,Sand,55.66,1
1523.2,1014,2.9,1.6,21.5,2.14,Permanent,49.44,1
1397.0,711,3.955,1.904,128.1,0.89,Sand,52.27,1
1440.6,662,3.373,2.918,138.8,1.63,Die,56.33,1
1460.0,1159,3.487,2.134,122.4,0.43,Permanent,72.58,0
1371.1,1551,3.041,1.662,20.4,0.48,Sand,24.59,1
1350.1,1236,3.809,2.643,29.4,0.79,Permanent,53.22,1
1504.9,1512,4.094,1.582,105.6,1.95,Permanent,43.16,1
1441.7,1650,3.82,2.391,106.2,1.06,Permanent,55.44,1
1448.4,829,3.067,1.79,130.0,2.4,Permanent,57.88,1
1445.4,1310,4.016,2.564,106.0,1.97,Permanent,73.3,0
1483.4,1067,3.601,1.525,51.7,1.42,Die,68.26,0
1367.6,859,3.939,1.922,138.1,1.23,Sand,53.8,1
1456.7,891,3.407,2.459,32.3,1.77,Die,72.26,0
1429.2,895,3.234,2.297,71.9,0.67,Sand,69.75,0
1510.4,1380,2.926,2.866,43.2,1.72,Sand,38.5,1
1438.7,1005,4.038,1.485,90.3,0.63,Permanent,90.22,0
1519.2,906,3.085,1.92,42.3,0.82,Sand,36.28,1
1407.1,1536,3.838,1.444,75.5,0.74,Sand,62.89,1
1523.7,684,3.234,3.085,95.1,0.93,Sand,44.12,1
1506.3,1386,3.585,2.138,57.7,2.36,Die,49.94,1
1451.0,1611,3.891,2.717,109.0,0.65,Permanent,45.03,1
1407.2,1276,3.32,1.459,115.4,1.17,Sand,70.63,0
1411.4,1198,3.419,2.202,53.6,0.83,Permanent,82.15,0
1486.8,711,3.073,3.083,120.5,0.92,Sand,44.36,1
1450.3,1153,3.405,2.378,131.4,1.74,Die,73.85,0
1416.3,1011,3.891,2.791,75.4,2.02,Die,83.55,0
1460.9,1428,3.956,2.824,58.8,2.27,Die,61.28,1
1479.3,1462,3.66,2.016,25.0,1.3,Sand,42.89,1
1344.4,818,3.461,2.135,47.5,1.17,Die,64.26,1
1357.1,1172,3.148,2.625,70.9,1.48,Sand,66.2,0
1358.0,1510,3.446,2.274,55.0,2.28,Permanent,50.54,1
1384.1,1275,3.868,1.595,88.3,1.91,Die,68.48,0
1421.1,1131,3.272,2.023,134.9,1.06,Permanent,72.09,0
1492.7,1548,3.862,2.084,101.6,1.34,Sand,50.31,1
1406.7,1616,2.904,2.044,73.4,0.8,Permanent,58.58,1
1343.3,885,3.318,1.88,87.4,2.41,Permanent,50.56,1
1431.8,833,4.088,2.335,92.3,1.85,Permanent,70.59,0
1529.4,1515,3.993,1.921,79.3,0.6,Sand,27.89,1
1406.3,893,3.676,2.434,64.2,2.5,Die,78.91,0
1522.6,1498,3.491,2.362,67.0,1.0,Sand,39.83,1
1359.3,951,3.75,1.402,38.3,1.42,Permanent,64.79,1
1372.9,669,4.077,2.476,63.0,2.17,Permanent,50.48,1
1477.6,1072,2.936,2.459,100.0,0.87,Die,67.52,0
1435.2,690,3.231,1.989,83.6,1.82,Sand,60.29,1
1485.4,858,4.094,2.068,86.1,2.08,Permanent,62.54,1
1504.1,1129,3.625,2.752,27.7,2.31,Permanent,59.21,1
1387.7,688,3.777,2.696,45.7,0.83,Permanent,57.66,1
1469.7,683,3.805,3.046,55.9,0.84,Die,54.26,1
1455.4,805,3.374,2.102,57.2,2.51,Die,62.43,1
1503.7,1113,4.029,1.732,51.0,1.47,Permanent,74.71,0
1421.7,1624,3.097,2.137,46.0,1.29,Permanent,56.18,1
1349.9,743,3.874,2.825,91.8,0.8,Sand,43.99,1
1449.1,1272,3.562,2.709,90.0,2.11,Die,71.43,0
1522.2,1147,3.245,1.758,28.0,1.65,Permanent,51.9,1
1342.8,710,3.475,1.986,92.8,1.82,Die,49.91,1
1385.6,684,3.54,3.082,114.7,2.34,Sand,45.97,1
1400.1,872,3.336,1.949,118.8,0.48,Sand,59.03,1
1485.5,1335,3.266,1.6,43.0,1.5,Permanent,66.54,0
1401.4,1612,3.432,2.199,112.8,2.1,Sand,53.5,1
1385.4,1206,3.904,1.529,116.3,1.53,Die,63.6,1
1463.2,696,3.755,1.483,112.9,1.77,Die,54.97,1
1348.8,908,2.998,2.279,74.5,2.53,Die,48.78,1
1372.4,1592,3.82,1.849,32.7,0.7,Permanent,41.74,1
1417.5,663,4.014,2.986,51.1,1.3,Permanent,60.73,1
1407.6,1252,4.05,2.287,131.7,1.33,Die,70.22,0
1406.0,829,3.388,2.456,106.6,0.98,Sand,66.46,0
1360.6,716,4.0,2.275,117.9,0.83,Die,41.58,1
1408.6,904,3.101,1.406,103.1,1.44,Die,60.41,1
1491.6,1587,3.379,3.063,90.3,1.0,Sand,43.65,1
1418.6,1412,3.508,2.452,73.4,1.98,Sand,76.78,0
1451.4,821,3.119,2.961,110.5,1.36,Permanent,71.31,0
1371.1,716,3.726,2.735,42.2,2.25,Permanent,50.89,1
1353.2,1143,3.394,2.926,69.5,1.58,Die,74.68,0
1507.2,703,3.054,2.826,129.7,2.15,Sand,39.48,1
1403.0,1054,3.532,1.614,37.6,2.59,Permanent,73.18,0
1406.6,1450,3.244,2.171,136.2,1.5,Permanent,66.72,0
1506.8,1151,4.029,1.603,55.3,2.31,Sand,52.65,1
1474.5,1547,3.891,3.082,87.8,1.76,Die,42.61,1
1483.7,1441,3.882,2.462,53.5,2.05,Permanent,56.52,1
1469.6,1205,3.671,2.478,45.7,2.3,Sand,63.08,1
1360.1,1440,3.016,3.078,85.3,2.18,Sand,52.85,1
1522.0,745,3.435,2.564,22.9,0.75,Permanent,42.46,1
1512.7,851,3.678,2.343,25.6,1.55,Sand,47.21,1
1384.9,1350,3.138,2.595,113.9,1.85,Die,61.4,1
1492.8,656,3.383,3.029,22.2,0.56,Permanent,39.16,1
1417.8,655,3.478,1.685,113.7,2.05,Permanent,68.8,0
1469.9,1030,3.901,2.546,130.5,2.22,Sand,68.98,0
1371.5,1517,3.357,1.418,77.4,0.41,Sand,36.86,1
1442.3,1631,3.319,2.721,79.1,2.44,Sand,52.02,1
1364.1,1300,3.771,2.849,33.8,1.32,Permanent,56.34,1
1441.9,1600,3.309,2.098,92.5,2.02,Permanent,61.52,1
1386.3,1498,3.019,2.094,104.8,0.83,Sand,49.3,1
1426.0,851,3.843,1.683,99.9,2.1,Permanent,81.28,0
1466.9,1054,3.343,1.482,132.7,1.81,Permanent,71.65,0
1506.6,1274,4.084,1.491,64.5,1.44,Permanent,65.02,0
1371.4,801,3.508,2.796,69.6,2.15,Sand,64.08,1
1509.7,963,2.977,2.072,49.4,1.44,Permanent,58.68,1
1414.1,1406,3.816,2.758,114.7,2.33,Permanent,62.23,1
1500.3,995,3.353,1.983,137.7,2.2,Die,48.54,1
1437.4,1576,3.048,1.583,111.4,2.52,Sand,42.63,1
1503.8,1057,3.568,2.951,131.3,1.09,Sand,60.08,1
1465.9,870,3.199,1.824,139.9,1.58,Sand,51.32,1
1436.7,860,4.027,1.53,24.3,0.93,Permanent,70.68,0
1399.4,1337,3.741,1.739,67.7,1.24,Permanent,79.35,0
1524.1,1018,3.398,2.894,130.3,1.72,Die,51.13,1
1492.2,887,3.824,3.024,112.7,1.31,Permanent,56.32,1
1412.4,1344,3.457,2.761,107.9,2.24,Permanent,73.65,0
1371.7,1071,4.005,1.986,53.8,2.14,Sand,65.46,0
1488.1,1496,3.754,2.34,88.8,1.24,Sand,51.2,1
1528.1,1199,4.075,2.213,51.7,2.21,Sand,42.82,1
1393.0,1622,3.307,1.697,81.1,0.88,Permanent,56.92,1
1514.0,1024,3.895,2.735,74.3,0.82,Sand,53.61,1
1363.8,932,3.238,2.784,75.7,1.34,Permanent,72.09,0
1520.9,1295,3.307,1.728,137.2,1.4,Permanent,45.97,1
1481.6,1358,3.191,2.636,44.0,2.42,Die,56.16,1
1405.9,667,3.905,2.246,105.9,0.9,Permanent,55.23,1
1397.9,1319,3.98,1.67,91.7,2.04,Permanent,73.21,0
1462.3,831,3.136,2.665,75.1,0.46,Sand,60.59,1
1452.8,1609,3.938,1.838,69.8,2.16,Sand,47.36,1
1514.6,1226,4.058,2.744,34.4,1.18,Permanent,48.91,1
1485.6,777,3.538,3.071,51.0,2.23,Sand,44.78,1
1442.7,703,3.191,1.911,28.9,1.42,Die,55.27,1
1516.2,1530,4.018,1.967,84.6,2.53,Sand,35.42,1
1452.6,1501,4.009,2.362,104.3,1.71,Sand,62.85,1
1501.4,1084,3.058,2.916,69.2,0.8,Permanent,71.52,0
1499.8,737,4.05,2.929,124.9,2.13,Permanent,41.8,1
1514.6,1040,3.264,2.142,127.3,1.04,Die,57.59,1
1352.8,1411,3.431,2.054,30.0,1.92,Permanent,53.27,1
1450.9,1311,3.564,1.768,106.5,2.48,Permanent,71.59,0
1429.0,1515,3.297,2.737,34.7,0.98,Sand,54.27,1
1433.2,1401,2.978,2.671,25.2,1.78,Permanent,64.36,1
1427.4,980,3.761,1.642,67.5,1.01,Permanent,91.89,0
1499.1,991,3.824,2.297,106.1,2.28,Permanent,59.73,1
1400.5,1298,3.537,1.821,77.7,2.49,Die,72.93,0
1427.9,960,3.416,2.606,101.9,1.58,Die,85.05,0
1378.1,1518,3.773,2.111,104.6,0.62,Die,54.57,1
1387.8,978,4.093,1.555,35.5,0.43,Sand,58.75,1
1465.5,1139,4.019,2.185,100.2,2.22,Sand,76.06,0
1362.2,693,3.575,2.218,127.3,2.47,Die,40.86,1
1375.7,768,3.881,2.06,29.9,1.27,Permanent,46.23,1
1440.3,782,3.164,2.912,40.2,2.15,Permanent,69.85,0
1348.3,994,3.347,1.688,113.3,1.86,Permanent,67.13,0
1364.1,767,4.053,1.899,138.0,1.33,Sand,50.18,1
1504.0,1107,3.567,2.076,121.4,1.7,Sand,71.06,0
1500.8,919,3.547,2.49,50.6,2.25,Permanent,61.05,1
1406.1,922,3.189,2.064,73.8,1.4,Permanent,79.79,0
1406.1,1096,3.491,2.787,93.1,1.29,Permanent,97.15,0
1517.9,1504,3.101,3.032,54.0,1.37,Permanent,41.45,1
1344.9,1412,3.779,2.637,72.4,0.98,Die,48.63,1
1450.3,1534,3.947,1.421,132.2,0.64,Permanent,55.79,1
1453.5,1640,3.828,3.085,84.5,1.39,Sand,52.92,1
1489.7,661,3.049,2.707,64.8,2.2,Permanent,47.82,1
1520.8,1343,3.574,2.69,99.7,0.69,Die,45.17,1
1407.6,770,3.339,2.243,74.6,1.82,Sand,63.23,1
1423.2,1587,3.29,1.426,121.6,2.25,Permanent,49.37,1
1467.5,877,3.856,2.265,29.0,2.32,Sand,53.41,1
1523.8,1000,3.476,1.713,107.4,2.35,Permanent,50.41,1
1509.3,1629,3.918,2.546,64.5,2.53,Permanent,37.05,1
1466.7,1517,3.387,1.43,133.8,1.06,Permanent,47.75,1
1502.8,697,3.553,2.162,139.4,1.5,Permanent,44.86,1
1356.2,697,3.284,2.813,25.0,0.55,Die,40.2,1
1411.7,1469,3.379,3.065,26.9,1.57,Permanent,74.18,0
1342.5,720,3.722,3.066,60.9,0.97,Die,50.29,1
1373.7,1502,3.24,2.975,113.3,2.5,Permanent,54.33,1
1459.8,1575,4.097,2.175,25.3,2.22,Sand,30.51,1
1508.3,674,3.879,2.451,62.9,1.32,Sand,37.46,1
1460.2,870,3.045,1.481,33.5,1.96,Die,62.28,1
1466.2,673,3.176,2.236,24.7,0.91,Permanent,51.49,1
1359.7,723,3.707,2.775,31.6,2.31,Permanent,47.96,1
1466.3,1184,3.109,1.561,77.8,0.78,Permanent,66.91,0
1426.3,1380,2.908,1.992,75.3,1.25,Permanent,79.84,0
1463.8,1129,3.679,2.267,90.8,2.06,Die,73.35,0
1402.0,1036,3.181,2.334,54.8,0.73,Sand,70.57,0
1450.5,857,3.111,2.263,95.7,0.81,Permanent,68.7,0
1420.6,887,3.713,2.427,101.6,2.26,Die,74.62,0
1446.1,1232,3.39,2.764,122.9,0.86,Sand,78.79,0
1367.9,1506,4.03,2.881,66.7,1.46,Permanent,54.67,1
1415.2,1055,3.22,1.85,120.9,0.63,Permanent,78.52,0
1411.1,1590,3.195,2.502,135.8,1.58,Permanent,51.69,1
1479.9,702,3.577,2.611,102.1,1.2,Permanent,60.0,1
1474.2,1479,3.492,1.85,67.1,1.83,Sand,55.67,1
1512.7,989,3.015,2.195,46.9,1.03,Die,59.47,1
1460.1,1519,3.628,2.112,39.7,1.08,Permanent,53.62,1
1399.8,1569,3.788,1.943,37.5,1.63,Sand,51.64,1
1488.8,1350,3.135,2.498,25.1,2.17,Permanent,52.27,1
1434.4,1005,3.204,1.729,123.4,0.59,Permanent,70.03,0
1376.8,1107,2.979,2.353,134.4,0.87,Sand,76.34,0
1482.0,1202,3.127,2.239,55.9,0.75,Permanent,63.71,1
1365.2,1112,3.361,1.866,115.4,2.43,Permanent,65.75,0
1373.8,1441,3.703,1.639,64.7,1.32,Die,61.72,1
1484.2,1422,3.509,2.616,47.7,2.38,Sand,45.47,1
1486.3,663,3.123,2.436,29.2,1.88,Permanent,41.31,1
1490.2,802,3.037,1.849,107.5,0.47,Die,44.39,1
1395.7,1014,3.494,1.483,57.4,1.56,Permanent,78.95,0
1504.7,1322,4.047,2.884,79.8,1.74,Sand,52.42,1
1477.3,880,3.278,2.636,29.5,0.7,Permanent,58.71,1
1498.5,973,3.088,2.684,96.9,0.94,Die,62.03,1
1474.6,1112,3.893,2.898,86.3,1.85,Die,73.6,0
1450.1,1240,3.244,1.849,51.3,1.92,Permanent,74.67,0
1360.8,1552,3.028,2.477,23.7,1.04,Permanent,39.29,1
1475.1,1455,4.089,2.951,68.5,2.44,Sand,42.9,1
1471.2,1009,3.156,2.435,59.4,1.49,Die,79.52,0
1399.4,1418,3.317,1.6,34.2,2.07,Permanent,58.06,1
1479.8,1483,3.132,2.905,106.2,1.9,Die,47.87,1
1444.6,1172,4.042,2.101,105.8,0.68,Die,67.42,0
1446.3,946,3.717,1.963,85.6,1.91,Permanent,83.69,0
1409.8,1593,3.786,1.928,51.9,1.12,Permanent,66.61,0
1362.2,1612,3.023,2.352,32.6,1.12,Die,35.15,1
1381.2,875,3.707,2.557,65.5,0.84,Permanent,72.9,0
1486.1,1435,3.525,1.814,117.0,1.54,Die,57.37,1
1391.6,692,3.473,2.518,51.9,1.05,Die,66.05,0
1340.4,652,3.51,2.46,136.7,0.85,Permanent,35.75,1
1529.4,1002,3.655,2.713,77.5,2.44,Permanent,62.43,1
1380.0,1113,3.0,1.51,42.3,1.59,Sand,65.55,0
1464.5,1196,3.605,2.891,53.2,0.85,Permanent,78.47,0
1516.1,1028,3.483,2.525,88.7,1.56,Permanent,70.12,0
1453.9,779,3.343,2.886,37.7,1.19,Permanent,62.77,1
1491.8,995,3.562,1.402,31.4,1.44,Sand,60.87,1
1525.5,1472,3.336,1.46,88.7,1.41,Permanent,51.95,1
1503.5,986,3.067,2.315,91.2,0.74,Permanent,61.72,1
1446.0,1242,2.979,2.319,20.6,2.09,Permanent,66.24,0
1409.1,1331,3.047,2.405,114.6,0.84,Die,63.43,1
1431.7,1382,3.687,2.377,121.6,2.34,Die,61.53,1
1499.9,1138,3.798,1.926,111.7,2.05,Permanent,68.75,0
1502.1,776,3.707,1.577,133.2,1.6,Sand,47.79,1
1500.7,1551,2.909,2.97,99.3,2.53,Sand,36.77,1
1453.5,910,3.536,2.748,31.8,1.36,Die,74.14,0
1430.6,989,2.916,2.433,87.5,0.61,Die,78.25,0
1399.2,1424,2.977,2.293,105.7,1.47,Permanent,61.64,1
1340.6,1414,2.987,2.08,107.0,1.32,Permanent,43.84,1
1485.3,1546,3.027,1.919,82.6,1.88,Die,44.45,1
1392.6,684,2.946,1.665,59.6,0.5,Sand,49.56,1
1402.6,1525,2.976,2.352,109.5,2.54,Permanent,56.35,1
1500.3,1442,3.769,2.577,50.0,1.98,Permanent,42.72,1
1349.9,1175,3.489,2.473,66.1,2.53,Permanent,76.53,0
1516.2,809,4.046,1.401,34.9,1.8,Sand,42.35,1
1340.3,1195,3.573,1.487,120.7,2.26,Permanent,56.75,1
1518.4,844,4.064,2.72,125.6,2.17,Permanent,39.5,1
1426.4,1615,3.26,2.348,22.3,2.21,Die,52.48,1
1359.4,1359,3.418,2.553,103.5,2.22,Permanent,62.19,1
1468.1,1246,3.665,2.538,127.6,1.65,Permanent,71.8,0
1510.2,1463,3.645,2.713,54.9,1.21,Die,48.25,1
1423.2,1182,2.904,1.798,87.0,1.88,Die,77.98,0
1471.4,710,3.502,2.034,115.9,0.47,Permanent,55.58,1
1526.1,909,3.43,2.884,73.7,1.22,Permanent,59.67,1
1385.7,1632,3.155,2.109,44.2,1.68,Sand,37.07,1
1495.9,1501,3.779,2.3,23.0,0.52,Sand,27.98,1
1396.1,1577,3.842,2.97,37.0,1.96,Permanent,50.64,1
1421.0,748,3.633,2.282,33.0,2.56,Permanent,64.19,1
1393.5,898,3.393,2.232,80.2,2.14,Permanent,75.95,0
1424.7,713,3.314,1.671,61.5,2.42,Permanent,63.09,1
1341.0,1472,3.074,2.147,43.1,0.94,Sand,29.68,1
1397.7,824,3.665,2.864,78.6,2.22,Sand,62.92,1
1424.6,1060,3.823,1.69,65.6,1.44,Sand,85.69,0
